image,prime1,prime2,jaccard_raw,jaccard_lemmatized,cosine_similarity
000000016598.jpg,P4_Mobility,P6_Leisure,0.11711711711711711,0.03571428571428571,0.36142176389694214
000000016598.jpg,P5_Urgent,P6_Leisure,0.11578947368421053,0.014492753623188406,0.29016953706741333
000000016958.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.005337029695510864
000000016958.jpg,P0_Neutral,P3_Child,0.10526315789473684,0.02857142857142857,0.588811993598938
000000016958.jpg,P0_Neutral,P4_Mobility,0.14285714285714285,0.07142857142857142,0.6272594928741455
000000016958.jpg,P0_Neutral,P5_Urgent,0.13714285714285715,0.08571428571428572,0.6501966118812561
000000016958.jpg,P0_Neutral,P6_Leisure,0.09580838323353294,0.04316546762589928,0.6092329025268555
000000016958.jpg,P1_Chef,P3_Child,0.0,0.0,0.06071041151881218
000000016958.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.07050012797117233
000000016958.jpg,P1_Chef,P5_Urgent,0.0,0.0,-0.04090385138988495
000000016958.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.03936033323407173
000000016958.jpg,P3_Child,P4_Mobility,0.10483870967741936,0.031914893617021274,0.46470507979393005
000000016958.jpg,P3_Child,P5_Urgent,0.07262569832402235,0.02127659574468085,0.5648588538169861
000000016958.jpg,P3_Child,P6_Leisure,0.13548387096774195,0.0873015873015873,0.6251099109649658
000000016958.jpg,P4_Mobility,P5_Urgent,0.08,0.021739130434782608,0.4596015512943268
000000016958.jpg,P4_Mobility,P6_Leisure,0.08125,0.03076923076923077,0.5158914923667908
000000016958.jpg,P5_Urgent,P6_Leisure,0.07547169811320754,0.028409090909090908,0.5178839564323425
000000017029.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.09686264395713806
000000017029.jpg,P0_Neutral,P2_Security,0.12142857142857143,0.07339449541284404,0.5887882113456726
000000017029.jpg,P0_Neutral,P3_Child,0.11363636363636363,0.08247422680412371,0.5692435503005981
000000017029.jpg,P0_Neutral,P4_Mobility,0.10743801652892562,0.06521739130434782,0.45908457040786743
000000017029.jpg,P0_Neutral,P5_Urgent,0.12080536912751678,0.08771929824561403,0.5638846158981323
000000017029.jpg,P0_Neutral,P6_Leisure,0.10429447852760736,0.07407407407407407,0.599804162979126
000000017029.jpg,P1_Chef,P2_Security,0.0,0.0,0.12170983850955963
000000017029.jpg,P1_Chef,P3_Child,0.0,0.0,0.1184832751750946
000000017029.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.04004007577896118
000000017029.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.08773507922887802
000000017029.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.08674119412899017
000000017029.jpg,P2_Security,P3_Child,0.13043478260869565,0.07216494845360824,0.5683801174163818
000000017029.jpg,P2_Security,P4_Mobility,0.23275862068965517,0.15476190476190477,0.6008081436157227
000000017029.jpg,P2_Security,P5_Urgent,0.2054794520547945,0.12844036697247707,0.8042347431182861
000000017029.jpg,P2_Security,P6_Leisure,0.125,0.08270676691729323,0.44531840085983276
000000017029.jpg,P3_Child,P4_Mobility,0.1271186440677966,0.04938271604938271,0.4098561406135559
000000017029.jpg,P3_Child,P5_Urgent,0.16901408450704225,0.07766990291262135,0.5806386470794678
000000017029.jpg,P3_Child,P6_Leisure,0.11875,0.06451612903225806,0.5857309699058533
000000017029.jpg,P4_Mobility,P5_Urgent,0.16793893129770993,0.08333333333333333,0.5310434103012085
000000017029.jpg,P4_Mobility,P6_Leisure,0.11409395973154363,0.05042016806722689,0.3922584056854248
000000017029.jpg,P5_Urgent,P6_Leisure,0.13068181818181818,0.07857142857142857,0.48803552985191345
000000017031.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.10075165331363678
000000017031.jpg,P0_Neutral,P2_Security,0.08695652173913043,0.06796116504854369,0.6672864556312561
000000017031.jpg,P0_Neutral,P3_Child,0.11764705882352941,0.054945054945054944,0.4908573627471924
000000017031.jpg,P0_Neutral,P4_Mobility,0.0,0.0,0.10075166821479797
000000017031.jpg,P0_Neutral,P5_Urgent,0.07317073170731707,0.023622047244094488,0.6254076957702637
000000017031.jpg,P0_Neutral,P6_Leisure,0.09821428571428571,0.045454545454545456,0.6194800734519958
000000017031.jpg,P1_Chef,P2_Security,0.0,0.0,0.11268672347068787
000000017031.jpg,P1_Chef,P3_Child,0.0,0.0,0.1644701212644577
000000017031.jpg,P1_Chef,P4_Mobility,0.0,0.0,1.0
000000017031.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.0537990927696228
000000017031.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.09975649416446686
000000017031.jpg,P2_Security,P3_Child,0.06722689075630252,0.046511627906976744,0.5405637621879578
000000017031.jpg,P2_Security,P4_Mobility,0.0,0.0,0.11268670111894608
000000017031.jpg,P2_Security,P5_Urgent,0.1564625850340136,0.12727272727272726,0.7446315288543701
000000017031.jpg,P2_Security,P6_Leisure,0.11428571428571428,0.04878048780487805,0.6024767756462097
000000017031.jpg,P3_Child,P4_Mobility,0.0,0.0,0.16447009146213531
000000017031.jpg,P3_Child,P5_Urgent,0.0851063829787234,0.06796116504854369,0.5274620652198792
000000017031.jpg,P3_Child,P6_Leisure,0.0989010989010989,0.07462686567164178,0.5641581416130066
000000017031.jpg,P4_Mobility,P5_Urgent,0.0,0.0,0.053799085319042206
000000017031.jpg,P4_Mobility,P6_Leisure,0.0,0.0,0.09975646436214447
000000017031.jpg,P5_Urgent,P6_Leisure,0.06716417910447761,0.0392156862745098,0.669489860534668
000000017115.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.10680437088012695
000000017115.jpg,P0_Neutral,P2_Security,0.145985401459854,0.0660377358490566,0.6939895153045654
000000017115.jpg,P0_Neutral,P3_Child,0.1079136690647482,0.05825242718446602,0.5136961340904236
000000017115.jpg,P0_Neutral,P4_Mobility,0.13559322033898305,0.08791208791208792,0.6893587112426758
000000017115.jpg,P0_Neutral,P5_Urgent,0.11504424778761062,0.05813953488372093,0.34266358613967896
000000017115.jpg,P0_Neutral,P6_Leisure,0.1337579617834395,0.10077519379844961,0.67006915807724
000000017115.jpg,P1_Chef,P2_Security,0.0,0.0,0.09052533656358719
000000017115.jpg,P1_Chef,P3_Child,0.0,0.0,0.15457114577293396
000000017115.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.090022012591362
000000017115.jpg,P1_Chef,P5_Urgent,0.0,0.0,-0.07008539885282516
000000017115.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.1258988231420517
000000017115.jpg,P2_Security,P3_Child,0.10869565217391304,0.02040816326530612,0.48208990693092346
000000017115.jpg,P2_Security,P4_Mobility,0.10833333333333334,0.08433734939759036,0.7661519050598145
000000017115.jpg,P2_Security,P5_Urgent,0.1792452830188679,0.10810810810810811,0.5071969628334045
000000017115.jpg,P2_Security,P6_Leisure,0.12025316455696203,0.064,0.6450338363647461
000000017115.jpg,P3_Child,P4_Mobility,0.1206896551724138,0.03614457831325301,0.4613003134727478
000000017115.jpg,P3_Child,P5_Urgent,0.12962962962962962,0.04,0.14832091331481934
000000017115.jpg,P3_Child,P6_Leisure,0.10126582278481013,0.04032258064516129,0.5362880825996399
000000017115.jpg,P4_Mobility,P5_Urgent,0.14606741573033707,0.0625,0.4514944553375244
000000017115.jpg,P4_Mobility,P6_Leisure,0.1,0.0625,0.5949050188064575
000000017115.jpg,P5_Urgent,P6_Leisure,0.08148148148148149,0.037383177570093455,0.3436734676361084
000000017178.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.02188774198293686
000000017178.jpg,P0_Neutral,P3_Child,0.09859154929577464,0.028037383177570093,0.4377453327178955
000000017178.jpg,P0_Neutral,P4_Mobility,0.11570247933884298,0.0425531914893617,0.5831794142723083
000000017178.jpg,P0_Neutral,P5_Urgent,0.10285714285714286,0.05303030303030303,0.6534636616706848
000000017178.jpg,P0_Neutral,P6_Leisure,0.1079136690647482,0.03571428571428571,0.45711326599121094
000000017178.jpg,P1_Chef,P3_Child,0.0,0.0,0.1589088886976242
000000017178.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.07282722741365433
000000017178.jpg,P1_Chef,P5_Urgent,0.0,0.0,-0.024207305163145065
000000017178.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.0784154087305069
000000017178.jpg,P3_Child,P4_Mobility,0.12389380530973451,0.05,0.3970884680747986
000000017178.jpg,P3_Child,P5_Urgent,0.10119047619047619,0.016260162601626018,0.36097830533981323
000000017178.jpg,P3_Child,P6_Leisure,0.10606060606060606,0.030303030303030304,0.4233061969280243
000000017178.jpg,P4_Mobility,P5_Urgent,0.08609271523178808,0.03669724770642202,0.4926695227622986
000000017178.jpg,P4_Mobility,P6_Leisure,0.1792452830188679,0.0975609756097561,0.588668942451477
000000017178.jpg,P5_Urgent,P6_Leisure,0.12269938650306748,0.048,0.4405876696109772
000000017182.jpg,P0_Neutral,P1_Chef,0.12878787878787878,0.07766990291262135,0.5981572866439819
000000017182.jpg,P0_Neutral,P3_Child,0.12751677852348994,0.08108108108108109,0.6682278513908386
000000017182.jpg,P0_Neutral,P4_Mobility,0.16541353383458646,0.0891089108910891,0.47865045070648193
000000017182.jpg,P0_Neutral,P5_Urgent,0.102803738317757,0.037037037037037035,0.4516608715057373
000000017182.jpg,P0_Neutral,P6_Leisure,0.12643678160919541,0.08391608391608392,0.7664496302604675
000000017182.jpg,P1_Chef,P3_Child,0.09420289855072464,0.049019607843137254,0.4596295952796936
000000017182.jpg,P1_Chef,P4_Mobility,0.09523809523809523,0.031914893617021274,0.32229506969451904
000000017182.jpg,P1_Chef,P5_Urgent,0.09782608695652174,0.0,0.09550898522138596
000000017182.jpg,P1_Chef,P6_Leisure,0.12578616352201258,0.07575757575757576,0.652712345123291
000000017182.jpg,P3_Child,P4_Mobility,0.07534246575342465,0.0392156862745098,0.29996535181999207
000000017182.jpg,P3_Child,P5_Urgent,0.08108108108108109,0.05263157894736842,0.3932758569717407
000000017182.jpg,P3_Child,P6_Leisure,0.14450867052023122,0.10218978102189781,0.6241597533226013
000000017182.jpg,P4_Mobility,P5_Urgent,0.08080808080808081,0.014492753623188406,0.2114037275314331
000000017182.jpg,P4_Mobility,P6_Leisure,0.10119047619047619,0.044444444444444446,0.4331914186477661
000000017182.jpg,P5_Urgent,P6_Leisure,0.0962962962962963,0.045454545454545456,0.4280567765235901
000000017207.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.007910939864814281
000000017207.jpg,P0_Neutral,P2_Security,0.11811023622047244,0.04081632653061224,0.5787814855575562
000000017207.jpg,P0_Neutral,P3_Child,0.1262135922330097,0.05333333333333334,0.3902379870414734
000000017207.jpg,P0_Neutral,P4_Mobility,0.1111111111111111,0.053763440860215055,0.5219833850860596
000000017207.jpg,P0_Neutral,P5_Urgent,0.10559006211180125,0.0423728813559322,0.45919927954673767
000000017207.jpg,P0_Neutral,P6_Leisure,0.0718954248366013,0.01694915254237288,0.46521803736686707
000000017207.jpg,P1_Chef,P2_Security,0.0,0.0,0.07592634111642838
000000017207.jpg,P1_Chef,P3_Child,0.0,0.0,0.10437613725662231
000000017207.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.10523383319377899
000000017207.jpg,P1_Chef,P5_Urgent,0.0,0.0,-0.010476102121174335
000000017207.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.16009065508842468
000000017207.jpg,P2_Security,P3_Child,0.11864406779661017,0.03260869565217391,0.41923463344573975
000000017207.jpg,P2_Security,P4_Mobility,0.16417910447761194,0.11764705882352941,0.6776136755943298
000000017207.jpg,P2_Security,P5_Urgent,0.12790697674418605,0.045112781954887216,0.5234686732292175
000000017207.jpg,P2_Security,P6_Leisure,0.11801242236024845,0.046153846153846156,0.5648033022880554
000000017207.jpg,P3_Child,P4_Mobility,0.1111111111111111,0.05813953488372093,0.2697257697582245
000000017207.jpg,P3_Child,P5_Urgent,0.07692307692307693,0.017543859649122806,0.24308481812477112
000000017207.jpg,P3_Child,P6_Leisure,0.06944444444444445,0.02727272727272727,0.3972669243812561
000000017207.jpg,P4_Mobility,P5_Urgent,0.09714285714285714,0.030534351145038167,0.4746234714984894
000000017207.jpg,P4_Mobility,P6_Leisure,0.1337579617834395,0.08196721311475409,0.6074192523956299
000000017207.jpg,P5_Urgent,P6_Leisure,0.08,0.01948051948051948,0.36630120873451233
000000017379.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.08597993105649948
000000017379.jpg,P0_Neutral,P2_Security,0.14388489208633093,0.07339449541284404,0.6081410050392151
000000017379.jpg,P0_Neutral,P3_Child,0.0916030534351145,0.043010752688172046,0.3116697669029236
000000017379.jpg,P0_Neutral,P4_Mobility,0.16666666666666666,0.10227272727272728,0.6549990773200989
000000017379.jpg,P0_Neutral,P5_Urgent,0.14534883720930233,0.10077519379844961,0.6933867335319519
000000017379.jpg,P0_Neutral,P6_Leisure,0.15151515151515152,0.1188118811881188,0.7472323775291443
000000017379.jpg,P1_Chef,P2_Security,0.0,0.0,0.05306984856724739
000000017379.jpg,P1_Chef,P3_Child,0.0,0.0,0.1304158717393875
000000017379.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.04123854264616966
000000017379.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.013636241666972637
000000017379.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.15226273238658905
000000017379.jpg,P2_Security,P3_Child,0.11409395973154363,0.04504504504504504,0.3616725504398346
000000017379.jpg,P2_Security,P4_Mobility,0.18115942028985507,0.11538461538461539,0.6578792929649353
000000017379.jpg,P2_Security,P5_Urgent,0.1827956989247312,0.09523809523809523,0.6508491635322571
000000017379.jpg,P2_Security,P6_Leisure,0.16666666666666666,0.09090909090909091,0.5616143345832825
000000017379.jpg,P3_Child,P4_Mobility,0.1484375,0.054945054945054944,0.2213606983423233
000000017379.jpg,P3_Child,P5_Urgent,0.1270718232044199,0.06015037593984962,0.33057141304016113
000000017379.jpg,P3_Child,P6_Leisure,0.16058394160583941,0.09803921568627451,0.4536246359348297
000000017379.jpg,P4_Mobility,P5_Urgent,0.16184971098265896,0.08461538461538462,0.697536051273346
000000017379.jpg,P4_Mobility,P6_Leisure,0.18181818181818182,0.10891089108910891,0.5594775676727295
000000017379.jpg,P5_Urgent,P6_Leisure,0.12698412698412698,0.06802721088435375,0.5661354064941406
000000017436.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.06973540037870407
000000017436.jpg,P0_Neutral,P2_Security,0.12209302325581395,0.06870229007633588,0.4964202344417572
000000017436.jpg,P0_Neutral,P3_Child,0.09210526315789473,0.03669724770642202,0.19564510881900787
000000017436.jpg,P0_Neutral,P4_Mobility,0.08904109589041095,0.037037037037037035,0.28667810559272766
000000017436.jpg,P0_Neutral,P5_Urgent,0.11888111888111888,0.06930693069306931,0.39462849497795105
000000017436.jpg,P0_Neutral,P6_Leisure,0.11688311688311688,0.058333333333333334,0.4873228967189789
000000017436.jpg,P1_Chef,P2_Security,0.0,0.0,0.08685124665498734
000000017436.jpg,P1_Chef,P3_Child,0.0,0.0,0.07628705352544785
000000017436.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.008301112800836563
000000017436.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.015104442834854126
000000017436.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.0636420026421547
000000017436.jpg,P2_Security,P3_Child,0.1103448275862069,0.056074766355140186,0.3130749762058258
000000017436.jpg,P2_Security,P4_Mobility,0.1079136690647482,0.06666666666666667,0.4528575539588928
000000017436.jpg,P2_Security,P5_Urgent,0.15671641791044777,0.04854368932038835,0.4673435389995575
000000017436.jpg,P2_Security,P6_Leisure,0.12080536912751678,0.040983606557377046,0.47662925720214844
000000017436.jpg,P3_Child,P4_Mobility,0.07627118644067797,0.011904761904761904,0.21150130033493042
000000017436.jpg,P3_Child,P5_Urgent,0.09401709401709402,0.0125,0.291532039642334
000000017436.jpg,P3_Child,P6_Leisure,0.07692307692307693,0.030927835051546393,0.29880252480506897
000000017436.jpg,P4_Mobility,P5_Urgent,0.1308411214953271,0.03896103896103896,0.41909259557724
000000017436.jpg,P4_Mobility,P6_Leisure,0.09016393442622951,0.03125,0.24323198199272156
000000017436.jpg,P5_Urgent,P6_Leisure,0.10743801652892562,0.03260869565217391,0.3566022217273712
000000017627.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.08055411279201508
000000017627.jpg,P0_Neutral,P2_Security,0.09701492537313433,0.038834951456310676,0.45166459679603577
000000017627.jpg,P0_Neutral,P3_Child,0.08264462809917356,0.022988505747126436,0.40762168169021606
000000017627.jpg,P0_Neutral,P4_Mobility,0.08421052631578947,0.027777777777777776,0.5874215960502625
000000017627.jpg,P0_Neutral,P5_Urgent,0.1651376146788991,0.075,0.508561909198761
000000017627.jpg,P0_Neutral,P6_Leisure,0.04878048780487805,0.0,0.23567450046539307
000000017627.jpg,P1_Chef,P2_Security,0.0,0.0,0.05994485691189766
000000017627.jpg,P1_Chef,P3_Child,0.0,0.0,0.14616738259792328
000000017627.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.10809650272130966
000000017627.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.05571484565734863
000000017627.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.047691572457551956
000000017627.jpg,P2_Security,P3_Child,0.1,0.019230769230769232,0.2641212046146393
000000017627.jpg,P2_Security,P4_Mobility,0.10526315789473684,0.05813953488372093,0.6600046753883362
000000017627.jpg,P2_Security,P5_Urgent,0.18110236220472442,0.08421052631578947,0.6267824769020081
000000017627.jpg,P2_Security,P6_Leisure,0.10948905109489052,0.04672897196261682,0.29680004715919495
000000017627.jpg,P3_Child,P4_Mobility,0.0891089108910891,0.013888888888888888,0.361091673374176
000000017627.jpg,P3_Child,P5_Urgent,0.15517241379310345,0.04938271604938271,0.30094558000564575
000000017627.jpg,P3_Child,P6_Leisure,0.088,0.010752688172043012,0.2983833849430084
000000017627.jpg,P4_Mobility,P5_Urgent,0.08163265306122448,0.014492753623188406,0.48570042848587036
000000017627.jpg,P4_Mobility,P6_Leisure,0.09090909090909091,0.025974025974025976,0.2585802972316742
000000017627.jpg,P5_Urgent,P6_Leisure,0.1092436974789916,0.03409090909090909,0.5007543563842773
000000017714.jpg,P0_Neutral,P1_Chef,0.19548872180451127,0.21739130434782608,0.8291441798210144
000000017714.jpg,P0_Neutral,P2_Security,0.12264150943396226,0.0379746835443038,0.3006148338317871
000000017714.jpg,P0_Neutral,P3_Child,0.11811023622047244,0.06315789473684211,0.44220948219299316
000000017714.jpg,P0_Neutral,P4_Mobility,0.11711711711711711,0.060240963855421686,0.41194310784339905
000000017714.jpg,P0_Neutral,P5_Urgent,0.15942028985507245,0.11538461538461539,0.510897159576416
000000017714.jpg,P0_Neutral,P6_Leisure,0.16981132075471697,0.13095238095238096,0.7697581052780151
000000017714.jpg,P1_Chef,P2_Security,0.10144927536231885,0.0196078431372549,0.39901697635650635
000000017714.jpg,P1_Chef,P3_Child,0.1513157894736842,0.06956521739130435,0.5181909203529358
000000017714.jpg,P1_Chef,P4_Mobility,0.0979020979020979,0.03773584905660377,0.31026652455329895
000000017714.jpg,P1_Chef,P5_Urgent,0.1696969696969697,0.09523809523809523,0.5568166375160217
000000017714.jpg,P1_Chef,P6_Leisure,0.12142857142857143,0.09345794392523364,0.6424585580825806
000000017714.jpg,P2_Security,P3_Child,0.0975609756097561,0.010869565217391304,0.3461453318595886
000000017714.jpg,P2_Security,P4_Mobility,0.07339449541284404,0.012658227848101266,0.29025983810424805
000000017714.jpg,P2_Security,P5_Urgent,0.15037593984962405,0.09090909090909091,0.6598398685455322
000000017714.jpg,P2_Security,P6_Leisure,0.08333333333333333,0.03571428571428571,0.25946730375289917
000000017714.jpg,P3_Child,P4_Mobility,0.08527131782945736,0.042105263157894736,0.4187118411064148
000000017714.jpg,P3_Child,P5_Urgent,0.15789473684210525,0.09482758620689655,0.6273547410964966
000000017714.jpg,P3_Child,P6_Leisure,0.12903225806451613,0.09278350515463918,0.5248615145683289
000000017714.jpg,P4_Mobility,P5_Urgent,0.1048951048951049,0.045871559633027525,0.628097653388977
000000017714.jpg,P4_Mobility,P6_Leisure,0.1509433962264151,0.06896551724137931,0.3723556697368622
000000017714.jpg,P5_Urgent,P6_Leisure,0.18796992481203006,0.1308411214953271,0.456025093793869
000000017899.jpg,P0_Neutral,P1_Chef,0.21774193548387097,0.16666666666666666,0.724258542060852
000000017899.jpg,P0_Neutral,P2_Security,0.14615384615384616,0.08333333333333333,0.3945360779762268
000000017899.jpg,P0_Neutral,P3_Child,0.12903225806451613,0.09090909090909091,0.44182369112968445
000000017899.jpg,P0_Neutral,P4_Mobility,0.08270676691729323,0.020618556701030927,0.2671719491481781
000000017899.jpg,P0_Neutral,P5_Urgent,0.16153846153846155,0.13043478260869565,0.4933069944381714
000000017899.jpg,P0_Neutral,P6_Leisure,0.08163265306122448,0.05309734513274336,0.4065975248813629
000000017899.jpg,P1_Chef,P2_Security,0.13178294573643412,0.031578947368421054,0.4128275513648987
